employee_id,sex,job_title,job_family,job_level,legal_entity,country,department,fte,full_time_weekly_hours,base_salary,variable_pay,allowances,benefits_in_kind,hire_date,birth_year,performance_rating
E00803,M,Senior Support Agent,Customer Support,2,ES SL,ES,Customer Support,1.0,40,29943.0,1583.0,0.0,0.0,2017-07-09,2002,2
E00804,M,Staff Engineer,Engineering,4,IE Ltd,IE,Engineering,1.0,39,122538.0,15056.0,0.0,0.0,2011-10-25,1985,5
E00805,F,Senior Accountant,Finance,3,IE Ltd,IE,Finance,1.0,39,72768.0,9276.0,0.0,0.0,2015-06-08,1990,3
E00806,F,Finance Assistant,Finance,1,NL BV,NL,Finance,1.0,38,37184.0,0.0,0.0,0.0,2025-04-10,2001,3
E00807,M,Head of Support,Customer Support,5,NL BV,NL,Customer Support,1.0,38,87318.0,11977.0,6000.0,1500.0,2018-02-15,1981,4
E00808,F,Shift Lead,Operations,2,FR SAS,FR,Operations,1.0,35,39170.0,927.0,0.0,0.0,1998-08-10,1976,3
E00809,M,Shift Lead,Operations,2,ES SL,ES,Operations,1.0,40,28787.0,0.0,1868.0,0.0,2021-04-19,1996,3
E00810,M,Finance Assistant,Finance,1,DE GmbH,DE,Finance,1.0,40,41215.0,0.0,0.0,0.0,2021-09-02,1997,3
E00811,F,HR Manager,People,4,NL BV,NL,People,0.6,38,90208.0,2105.0,0.0,0.0,2011-09-30,1993,4
E00812,M,Senior Engineer,Engineering,3,DE GmbH,DE,Engineering,1.0,40,83491.0,7928.0,0.0,0.0,2022-06-26,1995,4
E00813,M,Finance Assistant,Finance,1,DE GmbH,DE,Finance,1.0,40,46753.0,5375.0,0.0,0.0,2016-05-05,1996,2
E00814,M,Operations Supervisor,Operations,3,FR SAS,FR,Operations,1.0,35,51082.0,3384.0,1626.0,0.0,2023-12-10,1995,4
E00815,M,Staff Engineer,Engineering,4,ES SL,ES,Engineering,1.0,40,62214.0,6323.0,0.0,0.0,2020-09-19,1988,2
E00816,M,Sales Manager,Sales,4,DE GmbH,DE,Sales,1.0,40,81940.0,21033.0,0.0,0.0,2013-03-03,1982,4
E00817,M,Support Agent,Customer Support,1,FR SAS,FR,Customer Support,1.0,35,30570.0,1719.0,0.0,0.0,2019-11-20,1999,2
E00818,F,Account Executive,Sales,2,NL BV,NL,Sales,0.5,38,49827.0,7686.0,0.0,0.0,2020-01-06,1991,4
E00819,M,HR Manager,People,4,IE Ltd,IE,People,1.0,39,77985.0,6396.0,0.0,0.0,2022-12-20,1990,4
E00820,M,Support Team Lead,Customer Support,3,IE Ltd,IE,Customer Support,1.0,39,55789.0,0.0,0.0,0.0,2019-01-13,1998,3
E00821,M,Operations Manager,Operations,4,ES SL,ES,Operations,1.0,40,50846.0,4786.0,0.0,1500.0,2018-10-07,1986,2
E00822,F,Accountant,Finance,2,ES SL,ES,Finance,1.0,40,33759.0,2328.0,0.0,0.0,2024-11-11,1993,3
E00823,M,Account Executive,Sales,2,NL BV,NL,Sales,1.0,38,46554.0,0.0,0.0,0.0,2024-04-03,1989,2
E00824,M,HR Business Partner,People,3,ES SL,ES,People,1.0,40,44855.0,3168.0,0.0,0.0,2017-12-07,1994,4
E00825,M,Sales Manager,Sales,4,DE GmbH,DE,Sales,1.0,40,86237.0,45703.0,0.0,1500.0,2023-07-02,1991,4
E00826,F,HR Business Partner,People,3,DE GmbH,DE,People,1.0,40,64754.0,4473.0,0.0,0.0,2020-04-29,1985,4
E00827,M,Junior Engineer,Engineering,1,NL BV,NL,Engineering,1.0,38,46444.0,3221.0,0.0,0.0,2022-10-22,1996,4
E00828,M,Junior Engineer,Engineering,1,IE Ltd,IE,Engineering,1.0,39,42184.0,1719.0,0.0,0.0,2019-08-31,2002,2
E00829,M,Junior Engineer,Engineering,1,ES SL,ES,Engineering,1.0,40,32628.0,2645.0,0.0,0.0,2023-11-10,1997,3
E00830,M,Senior Engineer,Engineering,3,ES SL,ES,Engineering,1.0,40,50584.0,4225.0,0.0,0.0,2023-09-29,1989,2
E00831,F,HR Business Partner,People,3,IE Ltd,IE,People,1.0,39,59322.0,7309.0,0.0,0.0,2020-02-29,1988,3
E00832,F,Support Manager,Customer Support,4,NL BV,NL,Customer Support,0.5,38,61877.0,2689.0,0.0,1500.0,2022-04-21,1979,4
E00833,M,Warehouse Operative,Operations,1,DE GmbH,DE,Operations,1.0,40,36069.0,2175.0,2602.0,0.0,2022-07-06,2005,4
E00834,M,HR Generalist,People,2,IE Ltd,IE,People,1.0,39,42995.0,4620.0,0.0,0.0,2024-03-25,2003,1
E00835,F,Operations Supervisor,Operations,3,NL BV,NL,Operations,1.0,38,48863.0,1824.0,0.0,0.0,2023-08-16,1994,3
E00836,M,Engineer,Engineering,2,FR SAS,FR,Engineering,1.0,35,62804.0,3849.0,0.0,0.0,2019-10-15,1992,2
E00837,M,HR Generalist,People,2,NL BV,NL,People,1.0,38,48165.0,2492.0,0.0,0.0,2016-07-18,1989,4
E00838,M,Sales Associate,Sales,1,FR SAS,FR,Sales,1.0,35,34000.0,11185.0,0.0,0.0,2022-01-31,2006,4
E00839,M,Head of Support,Customer Support,5,DE GmbH,DE,Customer Support,1.0,40,90246.0,3150.0,6000.0,0.0,2019-04-17,1984,2
E00840,M,Junior Engineer,Engineering,1,DE GmbH,DE,Engineering,1.0,40,43491.0,2755.0,0.0,0.0,2023-06-24,1994,3
E00841,M,Senior Support Agent,Customer Support,2,FR SAS,FR,Customer Support,1.0,35,43405.0,0.0,0.0,0.0,2022-01-10,1993,2
E00842,F,Support Team Lead,Customer Support,3,IE Ltd,IE,Customer Support,1.0,39,50065.0,3536.0,0.0,0.0,2022-10-05,1995,4
E00843,M,Support Agent,Customer Support,1,ES SL,ES,Customer Support,1.0,40,23473.0,1751.0,0.0,0.0,2023-01-16,2004,4
E00844,M,HR Generalist,People,2,DE GmbH,DE,People,1.0,40,49918.0,2532.0,0.0,0.0,2019-06-29,2001,3
E00845,M,Junior Engineer,Engineering,1,ES SL,ES,Engineering,1.0,40,29084.0,3008.0,0.0,0.0,2024-01-22,2002,3
E00846,M,Sales Manager,Sales,4,IE Ltd,IE,Sales,1.0,39,98361.0,0.0,0.0,0.0,2009-05-19,1982,4
E00847,M,Operations Supervisor,Operations,3,DE GmbH,DE,Operations,1.0,40,57030.0,4438.0,2130.0,0.0,2023-09-22,1990,1
E00848,F,Sales Associate,Sales,1,DE GmbH,DE,Sales,0.6,40,38545.0,0.0,0.0,0.0,2018-03-23,1996,3
E00849,F,Head of Support,Customer Support,5,ES SL,ES,Customer Support,1.0,40,64249.0,2467.0,6000.0,1500.0,2018-10-11,1985,3
E00850,F,Support Agent,Customer Support,1,NL BV,NL,Customer Support,1.0,38,29743.0,1465.0,0.0,0.0,2023-08-21,1999,3
E00851,M,Senior Accountant,Finance,3,DE GmbH,DE,Finance,1.0,40,74642.0,7445.0,0.0,0.0,2015-08-05,1985,2
E00852,M,Junior Engineer,Engineering,1,DE GmbH,DE,Engineering,1.0,40,47586.0,4965.0,0.0,0.0,2022-08-15,1995,2
E00853,M,Sales Associate,Sales,1,IE Ltd,IE,Sales,1.0,39,33550.0,12500.0,0.0,0.0,2024-06-01,1999,3
E00854,F,Sales Associate,Sales,1,IE Ltd,IE,Sales,0.5,39,35719.0,3866.0,0.0,0.0,2022-09-16,1995,4
E00855,F,Junior Engineer,Engineering,1,NL BV,NL,Engineering,0.5,38,45019.0,2898.0,0.0,0.0,2020-01-08,1994,3
E00856,M,Shift Lead,Operations,2,DE GmbH,DE,Operations,1.0,40,49513.0,3874.0,3051.0,0.0,2019-08-23,1990,4
E00857,F,HR Manager,People,4,DE GmbH,DE,People,0.6,40,86801.0,9186.0,0.0,0.0,2018-07-17,1978,2
E00858,F,Senior Support Agent,Customer Support,2,DE GmbH,DE,Customer Support,0.5,40,38345.0,815.0,0.0,0.0,2022-03-31,1994,3
E00859,M,Senior Support Agent,Customer Support,2,FR SAS,FR,Customer Support,1.0,35,36405.0,1714.0,0.0,0.0,2023-05-09,1997,4
E00860,M,Senior Account Executive,Sales,3,NL BV,NL,Sales,1.0,38,61750.0,32708.0,0.0,0.0,2017-05-31,1985,3
E00861,M,Senior Engineer,Engineering,3,DE GmbH,DE,Engineering,1.0,40,80002.0,3961.0,0.0,0.0,2021-10-22,1992,3
E00862,M,HR Generalist,People,2,DE GmbH,DE,People,1.0,40,50018.0,0.0,0.0,0.0,2022-05-28,1990,3
E00863,F,Site Director,Operations,5,IE Ltd,IE,Operations,0.6,39,78702.0,2671.0,3600.0,0.0,2022-11-26,1985,3
E00864,M,Regional Sales Director,Sales,5,ES SL,ES,Sales,1.0,40,75721.0,29453.0,6000.0,1500.0,2018-12-30,1978,3
E00865,M,Site Director,Operations,5,FR SAS,FR,Operations,1.0,35,75434.0,3594.0,6000.0,1500.0,2022-08-02,1980,3
E00866,M,Senior Account Executive,Sales,3,DE GmbH,DE,Sales,1.0,40,77123.0,27725.0,0.0,0.0,2015-02-24,1981,2
E00867,M,Account Executive,Sales,2,IE Ltd,IE,Sales,1.0,39,50815.0,16651.0,0.0,0.0,2019-06-25,1994,4
E00868,M,Shift Lead,Operations,2,FR SAS,FR,Operations,1.0,35,37955.0,2142.0,1863.0,0.0,2021-04-29,1986,2
E00869,F,Accountant,Finance,2,DE GmbH,DE,Finance,1.0,40,58202.0,6633.0,0.0,0.0,2021-07-04,1993,2
E00870,M,Staff Engineer,Engineering,4,DE GmbH,DE,Engineering,1.0,40,94226.0,8317.0,0.0,0.0,2023-05-01,1987,3
E00871,F,Account Executive,Sales,2,FR SAS,FR,Sales,1.0,35,40279.0,10715.0,0.0,0.0,2023-11-07,1998,2
E00872,F,Account Executive,Sales,2,ES SL,ES,Sales,1.0,40,32646.0,18718.0,0.0,0.0,2016-08-04,1997,4
E00873,F,Warehouse Operative,Operations,1,IE Ltd,IE,Operations,1.0,39,27013.0,0.0,2425.0,0.0,2025-10-05,1999,4
E00874,M,HR Generalist,People,2,DE GmbH,DE,People,1.0,40,50469.0,5159.0,0.0,0.0,2022-09-30,1998,4
E00875,F,Warehouse Operative,Operations,1,IE Ltd,IE,Operations,1.0,39,29203.0,0.0,1861.0,0.0,2020-10-25,1999,4
E00876,F,Head of Support,Customer Support,5,IE Ltd,IE,Customer Support,1.0,39,93413.0,3695.0,6000.0,1500.0,2020-10-22,1984,4
E00877,M,Senior Support Agent,Customer Support,2,NL BV,NL,Customer Support,1.0,38,44915.0,0.0,0.0,0.0,2021-04-14,1995,4
E00878,M,Senior Support Agent,Customer Support,2,DE GmbH,DE,Customer Support,1.0,40,44092.0,4244.0,0.0,0.0,2020-05-02,1994,3
E00879,F,Shift Lead,Operations,2,DE GmbH,DE,Operations,0.8,40,44215.0,2373.0,2237.0,0.0,2022-03-02,1997,4
E00880,F,Senior Support Agent,Customer Support,2,DE GmbH,DE,Customer Support,1.0,40,41853.0,1817.0,0.0,0.0,2024-09-10,2000,2
E00881,F,Support Agent,Customer Support,1,ES SL,ES,Customer Support,1.0,40,22077.0,1994.0,0.0,0.0,2023-04-28,2001,4
E00882,M,Finance Assistant,Finance,1,ES SL,ES,Finance,1.0,40,27226.0,3941.0,0.0,0.0,2022-07-26,1998,3
E00883,M,Shift Lead,Operations,2,ES SL,ES,Operations,1.0,40,28596.0,1289.0,1584.0,0.0,2022-09-25,1991,3
E00884,M,Account Executive,Sales,2,IE Ltd,IE,Sales,1.0,39,53738.0,19281.0,0.0,0.0,2021-07-20,2007,4
E00885,F,HR Manager,People,4,DE GmbH,DE,People,1.0,40,79584.0,3495.0,0.0,1500.0,2021-09-22,1988,3
E00886,F,Warehouse Operative,Operations,1,DE GmbH,DE,Operations,1.0,40,28478.0,1216.0,2544.0,0.0,2024-07-19,1999,3
E00887,F,HR Assistant,People,1,NL BV,NL,People,1.0,38,36191.0,0.0,0.0,0.0,2020-08-04,2001,4
E00888,M,Account Executive,Sales,2,ES SL,ES,Sales,1.0,40,39666.0,18791.0,0.0,0.0,2023-05-25,1995,5
E00889,F,Account Executive,Sales,2,DE GmbH,DE,Sales,1.0,40,50073.0,11468.0,0.0,0.0,2021-02-14,1993,2
E00890,F,Sales Manager,Sales,4,IE Ltd,IE,Sales,1.0,39,74096.0,17657.0,0.0,0.0,2017-05-11,1989,3
E00891,F,Account Executive,Sales,2,DE GmbH,DE,Sales,1.0,40,49288.0,10076.0,0.0,0.0,2021-07-15,1991,2
E00892,M,Sales Associate,Sales,1,IE Ltd,IE,Sales,1.0,39,38014.0,10365.0,0.0,0.0,2019-02-13,1998,2
E00893,F,Sales Manager,Sales,4,IE Ltd,IE,Sales,1.0,39,79727.0,22000.0,0.0,1500.0,2022-11-03,1989,3
E00894,F,HR Business Partner,People,3,DE GmbH,DE,People,1.0,40,63063.0,5296.0,0.0,0.0,2019-09-16,1998,3
E00895,F,Sales Associate,Sales,1,ES SL,ES,Sales,1.0,40,24578.0,5335.0,0.0,0.0,2021-01-16,1997,3
E00896,M,Warehouse Operative,Operations,1,DE GmbH,DE,Operations,1.0,40,39012.0,0.0,0.0,0.0,2016-04-06,1999,5
E00897,M,Engineer,Engineering,2,DE GmbH,DE,Engineering,1.0,40,70699.0,5255.0,0.0,0.0,2022-06-04,1992,3
E00898,M,Senior Accountant,Finance,3,IE Ltd,IE,Finance,1.0,39,63433.0,10731.0,0.0,0.0,2023-08-09,1993,4
E00899,F,Sales Associate,Sales,1,DE GmbH,DE,Sales,1.0,40,40720.0,4416.0,0.0,0.0,2024-02-29,2003,3
E00900,M,Operations Manager,Operations,4,DE GmbH,DE,Operations,1.0,40,71264.0,1949.0,0.0,1500.0,2022-12-09,1985,3
